,Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date,Month
5826,TXN_5337566,Cookie,5.0,1.0,5.0,Cash,Takeaway,2023-03-08,2023-03
5827,TXN_3341779,Tea,3.0,1.5,4.5,Cash,Takeaway,2023-07-30,2023-07
5834,TXN_9987017,Cookie,5.0,1.0,5.0,Cash,Takeaway,2023-03-14,2023-03
5835,TXN_6533576,Salad,5.0,5.0,25.0,Cash,In-store,2023-08-14,2023-08
5836,TXN_5229351,Coffee,3.0,2.0,6.0,Digital Wallet,Takeaway,2023-08-14,2023-08
5837,TXN_5318263,Smoothie,1.0,4.0,4.0,Credit Card,Takeaway,2023-06-12,2023-06
5838,TXN_8866088,Tea,4.0,1.5,6.0,Digital Wallet,Takeaway,2023-07-11,2023-07
5843,TXN_7434172,Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-11-14,2023-11
5846,TXN_6289180,Juice,1.0,3.0,3.0,Cash,In-store,2023-03-14,2023-03
5847,TXN_3974663,Juice,3.0,3.0,9.0,Cash,Takeaway,2023-10-02,2023-10
5855,TXN_1815061,Cake,3.0,3.0,9.0,Digital Wallet,In-store,2023-01-20,2023-01
5856,TXN_9522690,Cookie,4.0,1.0,4.0,Credit Card,In-store,2023-07-23,2023-07
5857,TXN_2858635,Sandwich,1.0,4.0,4.0,Digital Wallet,In-store,2023-09-28,2023-09
5870,TXN_7136372,Juice,3.0,3.0,9.0,Credit Card,Takeaway,2023-09-22,2023-09
5874,TXN_5790695,Tea,5.0,1.5,7.5,Credit Card,Takeaway,2023-04-24,2023-04
5876,TXN_3277936,Tea,2.0,1.5,3.0,Digital Wallet,Takeaway,2023-06-21,2023-06
5882,TXN_5968705,Sandwich,3.0,4.0,12.0,Credit Card,Takeaway,2023-12-16,2023-12
5900,TXN_7749759,Tea,1.0,1.5,1.5,Digital Wallet,In-store,2023-12-26,2023-12
5903,TXN_5303464,Juice,4.0,3.0,12.0,Cash,Takeaway,2023-10-26,2023-10
5904,TXN_5324330,Salad,3.0,5.0,15.0,Digital Wallet,Takeaway,2023-11-20,2023-11
5905,TXN_5862289,Juice,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-01-05,2023-01
5907,TXN_9699948,Coffee,5.0,2.0,10.0,Cash,In-store,2023-04-18,2023-04
5908,TXN_8187087,Coffee,3.0,2.0,6.0,Digital Wallet,Takeaway,2023-01-31,2023-01
5909,TXN_5409141,Coffee,5.0,2.0,10.0,Cash,Takeaway,2023-02-02,2023-02
5912,TXN_9952479,Sandwich,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-12-06,2023-12
5913,TXN_7207901,Smoothie,2.0,4.0,8.0,Digital Wallet,In-store,2023-12-11,2023-12
5915,TXN_4321091,Smoothie,2.0,4.0,8.0,Cash,In-store,2023-06-15,2023-06
5920,TXN_2790608,Juice,1.0,3.0,3.0,Cash,In-store,2023-12-18,2023-12
5926,TXN_6231475,Salad,2.0,5.0,10.0,Credit Card,In-store,2023-03-18,2023-03
5929,TXN_2631423,Cookie,3.0,1.0,3.0,Cash,Takeaway,2023-01-07,2023-01
5935,TXN_5649204,Smoothie,1.0,4.0,4.0,Cash,In-store,2023-03-05,2023-03
5937,TXN_2066115,Salad,4.0,5.0,20.0,Credit Card,In-store,2023-08-18,2023-08
5939,TXN_7986904,Cookie,3.0,1.0,3.0,Credit Card,Takeaway,2023-08-11,2023-08
5940,TXN_4633457,Salad,1.0,5.0,5.0,Credit Card,Takeaway,2023-05-21,2023-05
5941,TXN_9368550,Cake,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-09-26,2023-09
5943,TXN_5131404,Sandwich,4.0,4.0,16.0,Credit Card,Takeaway,2023-06-18,2023-06
5945,TXN_6219454,Tea,1.0,1.5,1.5,Cash,In-store,2023-11-14,2023-11
5948,TXN_3478329,Tea,3.0,1.5,4.5,Digital Wallet,In-store,2023-10-29,2023-10
5950,TXN_5571904,Salad,5.0,5.0,25.0,Digital Wallet,Takeaway,2023-08-05,2023-08
5953,TXN_5537621,Juice,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-02-28,2023-02
5955,TXN_8626720,Juice,4.0,3.0,12.0,Cash,Takeaway,2023-06-02,2023-06
5958,TXN_2086841,Salad,4.0,5.0,20.0,Credit Card,In-store,2023-03-16,2023-03
5959,TXN_9944141,Juice,5.0,3.0,15.0,Credit Card,Takeaway,2023-07-18,2023-07
5960,TXN_2438638,Cake,2.0,3.0,6.0,Credit Card,Takeaway,2023-08-12,2023-08
5968,TXN_7864482,Sandwich,1.0,4.0,4.0,Credit Card,Takeaway,2023-01-28,2023-01
5973,TXN_5125759,Coffee,3.0,2.0,6.0,Digital Wallet,Takeaway,2023-06-15,2023-06
5974,TXN_7321946,Cake,3.0,3.0,9.0,Cash,Takeaway,2023-02-12,2023-02
5975,TXN_4336291,Salad,5.0,5.0,25.0,Cash,In-store,2023-03-25,2023-03
5981,TXN_1084222,Coffee,4.0,2.0,8.0,Digital Wallet,In-store,2023-06-03,2023-06
5984,TXN_8025478,Sandwich,4.0,4.0,16.0,Cash,Takeaway,2023-01-24,2023-01
5987,TXN_7872478,Juice,4.0,3.0,12.0,Credit Card,In-store,2023-04-25,2023-04
5992,TXN_2550923,Cake,2.0,3.0,6.0,Cash,Takeaway,2023-08-26,2023-08
5994,TXN_2682803,Cake,5.0,3.0,15.0,Credit Card,Takeaway,2023-04-09,2023-04
6002,TXN_9868114,Smoothie,2.0,4.0,8.0,Credit Card,In-store,2023-11-12,2023-11
6004,TXN_5549557,Cake,2.0,3.0,6.0,Cash,In-store,2023-02-27,2023-02
6006,TXN_1058466,Cookie,3.0,1.0,3.0,Digital Wallet,Takeaway,2023-12-07,2023-12
6009,TXN_9596023,Coffee,5.0,2.0,10.0,Digital Wallet,Takeaway,2023-11-30,2023-11
6012,TXN_4846406,Cookie,3.0,1.0,3.0,Cash,In-store,2023-05-22,2023-05
6013,TXN_8917300,Cookie,1.0,1.0,1.0,Cash,Takeaway,2023-03-04,2023-03
6015,TXN_8131533,Cake,1.0,3.0,3.0,Cash,In-store,2023-07-18,2023-07
6016,TXN_1836754,Tea,1.0,1.5,1.5,Credit Card,In-store,2023-09-10,2023-09
6019,TXN_4522292,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-07-12,2023-07
6025,TXN_2389110,Sandwich,2.0,4.0,8.0,Cash,In-store,2023-05-30,2023-05
6026,TXN_2704452,Salad,2.0,5.0,10.0,Credit Card,Takeaway,2023-09-05,2023-09
6027,TXN_4892165,Juice,3.0,3.0,9.0,Cash,In-store,2023-07-27,2023-07
6036,TXN_4246000,Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-07-09,2023-07
6039,TXN_6036409,Tea,5.0,1.5,7.5,Cash,Takeaway,2023-02-16,2023-02
6041,TXN_6027031,Juice,5.0,3.0,15.0,Credit Card,In-store,2023-11-15,2023-11
6045,TXN_7171590,Coffee,3.0,2.0,6.0,Credit Card,In-store,2023-04-24,2023-04
6047,TXN_1696300,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-05-28,2023-05
6055,TXN_9362993,Coffee,3.0,2.0,6.0,Cash,In-store,2023-10-22,2023-10
6061,TXN_4561296,Salad,5.0,5.0,25.0,Cash,In-store,2023-11-22,2023-11
6062,TXN_6422545,Juice,2.0,3.0,6.0,Credit Card,Takeaway,2023-11-03,2023-11
6063,TXN_6012728,Cake,4.0,3.0,12.0,Credit Card,In-store,2023-05-09,2023-05
6071,TXN_3046567,Salad,2.0,5.0,10.0,Credit Card,In-store,2023-01-07,2023-01
6072,TXN_3594827,Juice,5.0,3.0,15.0,Digital Wallet,In-store,2023-03-09,2023-03
6073,TXN_2883054,Cake,4.0,3.0,12.0,Cash,In-store,2023-11-17,2023-11
6075,TXN_6182856,Cake,4.0,3.0,12.0,Credit Card,Takeaway,2023-04-02,2023-04
6082,TXN_5453217,Coffee,1.0,2.0,2.0,Credit Card,In-store,2023-07-11,2023-07
6086,TXN_2030078,Smoothie,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-04-10,2023-04
6089,TXN_7077961,Tea,4.0,1.5,6.0,Digital Wallet,Takeaway,2023-09-19,2023-09
6090,TXN_3343585,Cake,1.0,3.0,3.0,Cash,In-store,2023-09-17,2023-09
6091,TXN_7896831,Coffee,5.0,2.0,10.0,Cash,Takeaway,2023-04-01,2023-04
6093,TXN_3541337,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-09-01,2023-09
6094,TXN_2140056,Cookie,1.0,1.0,1.0,Digital Wallet,Takeaway,2023-12-07,2023-12
6095,TXN_9629256,Cake,4.0,3.0,12.0,Digital Wallet,In-store,2023-11-07,2023-11
6098,TXN_6568254,Salad,2.0,5.0,10.0,Credit Card,In-store,2023-02-09,2023-02
6102,TXN_1851725,Cake,5.0,3.0,15.0,Cash,Takeaway,2023-02-19,2023-02
6107,TXN_9921708,Cake,1.0,3.0,3.0,Cash,Takeaway,2023-07-20,2023-07
6109,TXN_4329116,Cake,3.0,3.0,9.0,Credit Card,In-store,2023-09-29,2023-09
6110,TXN_4142781,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-01-30,2023-01
6112,TXN_4359885,Cookie,2.0,1.0,2.0,Credit Card,In-store,2023-01-16,2023-01
6113,TXN_4255116,Juice,4.0,3.0,12.0,Credit Card,In-store,2023-12-24,2023-12
6116,TXN_1514364,Coffee,5.0,2.0,10.0,Digital Wallet,In-store,2023-01-21,2023-01
6118,TXN_2252586,Tea,3.0,1.5,4.5,Cash,Takeaway,2023-09-08,2023-09
6119,TXN_8853027,Smoothie,5.0,4.0,20.0,Credit Card,In-store,2023-06-21,2023-06
6128,TXN_5722175,Tea,2.0,1.5,3.0,Digital Wallet,Takeaway,2023-03-01,2023-03
6132,TXN_2920551,Sandwich,4.0,4.0,16.0,Credit Card,Takeaway,2023-11-27,2023-11
6135,TXN_8107970,Coffee,2.0,2.0,4.0,Credit Card,Takeaway,2023-06-03,2023-06
6143,TXN_6879752,Tea,1.0,1.5,1.5,Digital Wallet,In-store,2023-10-07,2023-10
6145,TXN_5535579,Coffee,5.0,2.0,10.0,Cash,In-store,2023-12-21,2023-12
6147,TXN_6097759,Smoothie,4.0,4.0,16.0,Cash,In-store,2023-06-18,2023-06
6152,TXN_9514996,Sandwich,2.0,4.0,8.0,Credit Card,Takeaway,2023-07-25,2023-07
6159,TXN_5022805,Sandwich,1.0,4.0,4.0,Credit Card,Takeaway,2023-12-17,2023-12
6160,TXN_6815801,Cookie,1.0,1.0,1.0,Digital Wallet,Takeaway,2023-03-15,2023-03
6161,TXN_2541441,Cake,1.0,3.0,3.0,Cash,Takeaway,2023-09-21,2023-09
6164,TXN_4894647,Salad,2.0,5.0,10.0,Cash,Takeaway,2023-12-26,2023-12
6167,TXN_9931637,Cake,2.0,3.0,6.0,Cash,Takeaway,2023-09-17,2023-09
6170,TXN_4158904,Juice,2.0,3.0,6.0,Digital Wallet,In-store,2023-01-31,2023-01
6172,TXN_1208926,Cookie,4.0,1.0,4.0,Credit Card,In-store,2023-12-07,2023-12
6182,TXN_1606273,Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-11-02,2023-11
6184,TXN_7963189,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-03-24,2023-03
6190,TXN_3852141,Cake,5.0,3.0,15.0,Credit Card,In-store,2023-08-04,2023-08
6202,TXN_7832527,Cake,3.0,3.0,9.0,Cash,In-store,2023-01-26,2023-01
6206,TXN_2132434,Salad,4.0,5.0,20.0,Digital Wallet,In-store,2023-06-03,2023-06
6208,TXN_9691955,Juice,3.0,3.0,9.0,Credit Card,In-store,2023-11-03,2023-11
6210,TXN_1172121,Coffee,5.0,2.0,10.0,Cash,Takeaway,2023-08-26,2023-08
6211,TXN_2521185,Smoothie,2.0,4.0,8.0,Cash,Takeaway,2023-03-20,2023-03
6212,TXN_6233021,Juice,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-12-22,2023-12
6213,TXN_7498795,Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-03-11,2023-03
6216,TXN_1599516,Juice,3.0,3.0,9.0,Cash,In-store,2023-05-11,2023-05
6219,TXN_4559065,Juice,1.0,3.0,3.0,Cash,In-store,2023-05-03,2023-05
6226,TXN_2696377,Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-04-11,2023-04
6228,TXN_4602865,Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-09-27,2023-09
6229,TXN_5966765,Cake,5.0,3.0,15.0,Credit Card,Takeaway,2023-11-09,2023-11
6234,TXN_3283631,Sandwich,2.0,4.0,8.0,Credit Card,In-store,2023-03-15,2023-03
6239,TXN_3344089,Sandwich,4.0,4.0,16.0,Cash,In-store,2023-08-10,2023-08
6241,TXN_7551280,Cookie,4.0,1.0,4.0,Credit Card,Takeaway,2023-04-14,2023-04
6244,TXN_3863163,Cookie,3.0,1.0,3.0,Digital Wallet,Takeaway,2023-10-12,2023-10
6248,TXN_3653560,Coffee,4.0,2.0,8.0,Digital Wallet,Takeaway,2023-07-01,2023-07
6251,TXN_9549208,Coffee,1.0,2.0,2.0,Digital Wallet,In-store,2023-10-30,2023-10
6253,TXN_2670824,Juice,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-03-03,2023-03
6255,TXN_5926432,Smoothie,4.0,4.0,16.0,Cash,In-store,2023-06-29,2023-06
6256,TXN_8235381,Cookie,3.0,1.0,3.0,Digital Wallet,In-store,2023-03-01,2023-03
6260,TXN_6405489,Sandwich,3.0,4.0,12.0,Credit Card,Takeaway,2023-05-04,2023-05
6261,TXN_3003311,Cake,5.0,3.0,15.0,Digital Wallet,In-store,2023-08-01,2023-08
6266,TXN_9436342,Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-11-26,2023-11
6270,TXN_2406283,Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-02-24,2023-02
6272,TXN_1354464,Cake,5.0,3.0,15.0,Digital Wallet,In-store,2023-03-18,2023-03
6273,TXN_5582443,Salad,3.0,5.0,15.0,Credit Card,In-store,2023-04-13,2023-04
6274,TXN_6204081,Cake,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-07-12,2023-07
6276,TXN_8647048,Sandwich,2.0,4.0,8.0,Credit Card,In-store,2023-11-03,2023-11
6278,TXN_5422928,Tea,4.0,1.5,6.0,Digital Wallet,Takeaway,2023-09-20,2023-09
6280,TXN_3311860,Juice,1.0,3.0,3.0,Digital Wallet,In-store,2023-11-21,2023-11
6281,TXN_4147675,Tea,2.0,1.5,3.0,Credit Card,In-store,2023-01-04,2023-01
6282,TXN_7560178,Cookie,5.0,1.0,5.0,Digital Wallet,In-store,2023-08-17,2023-08
6284,TXN_3930990,Tea,4.0,1.5,6.0,Digital Wallet,Takeaway,2023-02-27,2023-02
6287,TXN_8076942,Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-04-29,2023-04
6293,TXN_6864420,Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-06-18,2023-06
6297,TXN_6503884,Juice,1.0,3.0,3.0,Cash,In-store,2023-05-28,2023-05
6299,TXN_2206639,Coffee,4.0,2.0,8.0,Cash,Takeaway,2023-06-29,2023-06
6304,TXN_5423024,Smoothie,1.0,4.0,4.0,Digital Wallet,In-store,2023-04-30,2023-04
6306,TXN_3134595,Juice,3.0,3.0,9.0,Credit Card,Takeaway,2023-02-25,2023-02
6307,TXN_2251128,Smoothie,3.0,4.0,12.0,Credit Card,In-store,2023-06-07,2023-06
6310,TXN_4832163,Cake,4.0,3.0,12.0,Cash,Takeaway,2023-11-17,2023-11
6312,TXN_1443928,Cake,4.0,3.0,12.0,Cash,Takeaway,2023-12-03,2023-12
6313,TXN_1670597,Coffee,2.0,2.0,4.0,Cash,Takeaway,2023-05-21,2023-05
6315,TXN_2165745,Coffee,4.0,2.0,8.0,Credit Card,In-store,2023-01-31,2023-01
6316,TXN_3082888,Tea,1.0,1.5,1.5,Cash,In-store,2023-09-20,2023-09
6317,TXN_2294397,Coffee,5.0,2.0,10.0,Digital Wallet,In-store,2023-02-25,2023-02
6319,TXN_7248594,Coffee,3.0,2.0,6.0,Credit Card,In-store,2023-03-26,2023-03
6321,TXN_3059966,Smoothie,1.0,4.0,4.0,Digital Wallet,In-store,2023-12-24,2023-12
6326,TXN_7880000,Salad,3.0,5.0,15.0,Credit Card,In-store,2023-01-28,2023-01
6334,TXN_9496791,Salad,4.0,5.0,20.0,Credit Card,In-store,2023-07-19,2023-07
6339,TXN_2320493,Smoothie,1.0,4.0,4.0,Digital Wallet,In-store,2023-03-22,2023-03
6347,TXN_5714767,Salad,4.0,5.0,20.0,Digital Wallet,Takeaway,2023-03-02,2023-03
6354,TXN_7981162,Cake,3.0,3.0,9.0,Credit Card,Takeaway,2023-05-30,2023-05
6355,TXN_2316206,Cookie,1.0,1.0,1.0,Credit Card,In-store,2023-01-23,2023-01
6356,TXN_7343342,Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-12-21,2023-12
6357,TXN_4573096,Coffee,1.0,2.0,2.0,Digital Wallet,In-store,2023-08-13,2023-08
6359,TXN_6370625,Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-08-26,2023-08
6360,TXN_7580803,Juice,4.0,3.0,12.0,Cash,In-store,2023-04-06,2023-04
6364,TXN_2939069,Smoothie,5.0,4.0,20.0,Credit Card,Takeaway,2023-09-06,2023-09
6372,TXN_4374963,Juice,1.0,3.0,3.0,Cash,In-store,2023-07-04,2023-07
6378,TXN_4401563,Juice,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-09-20,2023-09
6383,TXN_8443384,Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-02-13,2023-02
6387,TXN_9793806,Tea,3.0,1.5,4.5,Digital Wallet,Takeaway,2023-04-25,2023-04
6391,TXN_8385625,Tea,4.0,1.5,6.0,Digital Wallet,Takeaway,2023-12-23,2023-12
6393,TXN_6532452,Smoothie,5.0,4.0,20.0,Cash,Takeaway,2023-02-24,2023-02
6395,TXN_5963749,Cake,1.0,3.0,3.0,Digital Wallet,In-store,2023-11-04,2023-11
6403,TXN_8944202,Smoothie,3.0,4.0,12.0,Credit Card,Takeaway,2023-06-08,2023-06
6404,TXN_2402993,Cookie,5.0,1.0,5.0,Cash,Takeaway,2023-06-11,2023-06
6405,TXN_1340358,Sandwich,3.0,4.0,12.0,Cash,Takeaway,2023-06-09,2023-06
6406,TXN_6959328,Sandwich,3.0,4.0,12.0,Credit Card,Takeaway,2023-04-23,2023-04
6409,TXN_8077929,Tea,3.0,1.5,4.5,Digital Wallet,Takeaway,2023-08-06,2023-08
6412,TXN_8724602,Juice,4.0,3.0,12.0,Credit Card,Takeaway,2023-06-26,2023-06
6416,TXN_1940778,Tea,2.0,1.5,3.0,Cash,In-store,2023-02-01,2023-02
6420,TXN_7860953,Sandwich,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-09-10,2023-09
6421,TXN_8164119,Tea,3.0,1.5,4.5,Credit Card,Takeaway,2023-01-07,2023-01
6423,TXN_7809290,Cake,1.0,3.0,3.0,Cash,Takeaway,2023-10-14,2023-10
6426,TXN_5675095,Sandwich,4.0,4.0,16.0,Digital Wallet,Takeaway,2023-05-18,2023-05
6432,TXN_3901665,Juice,1.0,3.0,3.0,Credit Card,Takeaway,2023-10-19,2023-10
6435,TXN_4296023,Tea,5.0,1.5,7.5,Digital Wallet,In-store,2023-10-08,2023-10
6438,TXN_4350854,Cookie,2.0,1.0,2.0,Cash,In-store,2023-01-31,2023-01
6439,TXN_1867158,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-05-16,2023-05
6446,TXN_7688029,Cake,5.0,3.0,15.0,Credit Card,In-store,2023-05-30,2023-05
6448,TXN_3420633,Salad,4.0,5.0,20.0,Digital Wallet,Takeaway,2023-04-11,2023-04
6450,TXN_5220527,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-08-06,2023-08
6453,TXN_8696857,Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-10-01,2023-10
6456,TXN_7463102,Smoothie,5.0,4.0,20.0,Cash,Takeaway,2023-11-27,2023-11
6459,TXN_8430882,Sandwich,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-06-17,2023-06
6460,TXN_9114647,Salad,5.0,5.0,25.0,Digital Wallet,In-store,2023-11-19,2023-11
6462,TXN_5413433,Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-06-03,2023-06
6463,TXN_9388222,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-04-21,2023-04
6471,TXN_5660949,Cookie,3.0,1.0,3.0,Credit Card,In-store,2023-01-10,2023-01
6474,TXN_4118960,Smoothie,5.0,4.0,20.0,Credit Card,Takeaway,2023-09-24,2023-09
6485,TXN_1128577,Sandwich,1.0,4.0,4.0,Digital Wallet,In-store,2023-11-23,2023-11
6486,TXN_6533267,Tea,3.0,1.5,4.5,Cash,In-store,2023-07-14,2023-07
6491,TXN_5087453,Tea,3.0,1.5,4.5,Cash,Takeaway,2023-04-09,2023-04
6495,TXN_9627891,Coffee,2.0,2.0,4.0,Credit Card,In-store,2023-01-09,2023-01
6496,TXN_5584275,Smoothie,1.0,4.0,4.0,Credit Card,In-store,2023-07-10,2023-07
6499,TXN_5528426,Smoothie,4.0,4.0,16.0,Cash,Takeaway,2023-06-01,2023-06
6502,TXN_6372031,Juice,3.0,3.0,9.0,Digital Wallet,In-store,2023-08-11,2023-08
6506,TXN_1823906,Salad,3.0,5.0,15.0,Digital Wallet,In-store,2023-06-26,2023-06
6509,TXN_7484638,Sandwich,3.0,4.0,12.0,Digital Wallet,In-store,2023-10-17,2023-10
6511,TXN_1610137,Coffee,3.0,2.0,6.0,Cash,Takeaway,2023-04-02,2023-04
6515,TXN_7108012,Tea,1.0,1.5,1.5,Digital Wallet,Takeaway,2023-12-31,2023-12
6516,TXN_3272946,Salad,3.0,5.0,15.0,Credit Card,In-store,2023-09-06,2023-09
6518,TXN_7308096,Tea,2.0,1.5,3.0,Cash,Takeaway,2023-08-13,2023-08
6523,TXN_5488764,Coffee,4.0,2.0,8.0,Digital Wallet,Takeaway,2023-06-30,2023-06
6524,TXN_4268746,Cake,5.0,3.0,15.0,Credit Card,In-store,2023-01-12,2023-01
6525,TXN_1767872,Salad,2.0,5.0,10.0,Credit Card,In-store,2023-01-05,2023-01
6527,TXN_7208983,Salad,1.0,5.0,5.0,Digital Wallet,In-store,2023-09-28,2023-09
6529,TXN_7971660,Cookie,3.0,1.0,3.0,Cash,Takeaway,2023-10-02,2023-10
6531,TXN_9271577,Cake,2.0,3.0,6.0,Credit Card,In-store,2023-04-13,2023-04
6533,TXN_6440555,Smoothie,1.0,4.0,4.0,Cash,In-store,2023-07-11,2023-07
6537,TXN_7368194,Smoothie,2.0,4.0,8.0,Credit Card,In-store,2023-10-29,2023-10
6539,TXN_9789310,Sandwich,4.0,4.0,16.0,Credit Card,In-store,2023-05-09,2023-05
6547,TXN_6259087,Sandwich,2.0,4.0,8.0,Digital Wallet,In-store,2023-12-27,2023-12
6555,TXN_1151605,Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-05-02,2023-05
6556,TXN_4602430,Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-01-31,2023-01
6559,TXN_7412782,Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-03-28,2023-03
6561,TXN_5570967,Coffee,1.0,2.0,2.0,Credit Card,In-store,2023-12-12,2023-12
6567,TXN_8046891,Coffee,1.0,2.0,2.0,Credit Card,Takeaway,2023-02-24,2023-02
6568,TXN_7770487,Smoothie,1.0,4.0,4.0,Cash,In-store,2023-08-09,2023-08
6570,TXN_9943050,Tea,1.0,1.5,1.5,Digital Wallet,Takeaway,2023-05-16,2023-05
6571,TXN_2694605,Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-11-09,2023-11
6576,TXN_1927704,Salad,2.0,5.0,10.0,Digital Wallet,In-store,2023-01-05,2023-01
6581,TXN_1929398,Sandwich,1.0,4.0,4.0,Digital Wallet,In-store,2023-02-23,2023-02
6583,TXN_3093284,Coffee,4.0,2.0,8.0,Digital Wallet,In-store,2023-01-01,2023-01
6585,TXN_2276426,Juice,5.0,3.0,15.0,Credit Card,In-store,2023-10-21,2023-10
6586,TXN_9608095,Coffee,1.0,2.0,2.0,Credit Card,In-store,2023-12-07,2023-12
6587,TXN_9587704,Juice,5.0,3.0,15.0,Cash,Takeaway,2023-07-29,2023-07
6589,TXN_2372348,Cake,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-01-05,2023-01
6591,TXN_3386311,Juice,1.0,3.0,3.0,Cash,In-store,2023-11-30,2023-11
6600,TXN_4613595,Salad,3.0,5.0,15.0,Credit Card,Takeaway,2023-07-07,2023-07
6601,TXN_4152991,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-12-17,2023-12
6602,TXN_1196324,Tea,4.0,1.5,6.0,Credit Card,In-store,2023-09-26,2023-09
6609,TXN_6621007,Cake,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-03-05,2023-03
6617,TXN_1234390,Cake,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-06-02,2023-06
6619,TXN_6271633,Juice,2.0,3.0,6.0,Digital Wallet,In-store,2023-03-07,2023-03
6620,TXN_4805204,Tea,5.0,1.5,7.5,Digital Wallet,In-store,2023-04-25,2023-04
6621,TXN_3094786,Sandwich,4.0,4.0,16.0,Credit Card,Takeaway,2023-01-16,2023-01
6625,TXN_8030379,Salad,4.0,5.0,20.0,Cash,In-store,2023-07-21,2023-07
6626,TXN_7746634,Cake,5.0,3.0,15.0,Digital Wallet,In-store,2023-07-04,2023-07
6631,TXN_8659963,Cake,4.0,3.0,12.0,Cash,Takeaway,2023-01-21,2023-01
6633,TXN_2935758,Smoothie,1.0,4.0,4.0,Credit Card,In-store,2023-09-03,2023-09
6636,TXN_5360210,Tea,5.0,1.5,7.5,Cash,Takeaway,2023-06-29,2023-06
6639,TXN_5473680,Coffee,3.0,2.0,6.0,Credit Card,Takeaway,2023-12-24,2023-12
6642,TXN_6677631,Tea,5.0,1.5,7.5,Digital Wallet,In-store,2023-12-14,2023-12
6643,TXN_9775900,Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-08-29,2023-08
6647,TXN_1342359,Cake,4.0,3.0,12.0,Cash,Takeaway,2023-07-14,2023-07
6649,TXN_9861083,Sandwich,5.0,4.0,20.0,Credit Card,In-store,2023-01-21,2023-01
6652,TXN_4548698,Salad,2.0,5.0,10.0,Cash,Takeaway,2023-03-04,2023-03
6653,TXN_8735820,Tea,2.0,1.5,3.0,Credit Card,Takeaway,2023-12-08,2023-12
6655,TXN_1950008,Smoothie,4.0,4.0,16.0,Digital Wallet,In-store,2023-07-24,2023-07
6656,TXN_3894173,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-10-07,2023-10
6662,TXN_5929797,Sandwich,1.0,4.0,4.0,Credit Card,In-store,2023-05-12,2023-05
6672,TXN_9365766,Cake,4.0,3.0,12.0,Digital Wallet,In-store,2023-02-13,2023-02
6678,TXN_2422584,Tea,1.0,1.5,1.5,Cash,In-store,2023-11-28,2023-11
6680,TXN_6880338,Cake,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-11-06,2023-11
6681,TXN_9362958,Juice,1.0,3.0,3.0,Cash,In-store,2023-07-19,2023-07
6684,TXN_7894069,Juice,2.0,3.0,6.0,Digital Wallet,In-store,2023-11-20,2023-11
6685,TXN_5296578,Coffee,1.0,2.0,2.0,Credit Card,Takeaway,2023-04-15,2023-04
